ind_pop_cid,perc_pol,taxa_crim,nivel_ed,crimes
3.0,6.0537177302454666,0.9644381539218538,1.0,46
2.0,23.208153584008073,94.75240340959992,10.0,202
5.0,10.952664405265878,57.4306570645467,9.0,185
5.0,11.774802397058192,94.81405821096676,8.0,351
3.0,26.632688556555184,86.50695550260384,4.0,261
2.0,17.965464448064218,73.94453084507386,7.0,214
2.0,13.93236947762766,51.5873108215838,6.0,54
4.0,13.620928209240224,82.77566807314075,3.0,312
1.0,10.318502790446182,34.93073872478307,4.0,104
1.0,24.825518115938895,94.32078366522902,1.0,303
3.0,31.094441023666374,91.51750876714024,8.0,134
2.0,14.13668936635818,79.99514652839524,7.0,234
5.0,23.677302056116424,67.06504117512121,1.0,205
4.0,31.80150842259486,77.66992790921218,2.0,188
5.0,28.750842334789496,52.44007076609367,1.0,57
2.0,5.956326136573997,97.47589597088646,1.0,483
4.0,0.3920767244736667,71.35297105248253,1.0,394
4.0,12.884105019811809,43.08633464983308,2.0,163
4.0,6.888175131756014,61.17786974126499,10.0,178
5.0,13.166374423531835,35.64276420902933,8.0,35
5.0,3.921201014118214,68.34210163172358,10.0,256
1.0,12.148706585655344,51.63809049196038,6.0,91
5.0,14.59013671827355,39.59195803215733,5.0,76
5.0,1.3387483193797012,76.19263387910637,7.0,293
5.0,22.987072857878687,80.88619855394174,10.0,133
4.0,2.8168967908097753,82.16030045017703,6.0,379
5.0,27.591740637718644,96.78179340286135,1.0,354
3.0,13.277977062837065,76.29930614245542,10.0,187
2.0,5.573669588056052,80.03506650984647,9.0,268
2.0,12.169581984232881,75.95937931645189,8.0,139
3.0,13.160648783041673,33.14294278757928,10.0,25
5.0,13.95899430684543,43.01650362210773,2.0,201
3.0,14.492930425997352,80.22915517938742,6.0,296
1.0,13.874763174419902,67.7501394428485,2.0,248
1.0,35.788956439757605,99.29881909681852,10.0,11
2.0,10.778358277703948,52.6267159292387,4.0,177
5.0,3.5552414657577525,64.83073788573815,9.0,266
5.0,33.083983282893115,74.66107385428059,1.0,127
3.0,3.689609255708559,6.818153873678279,3.0,26
2.0,16.764098563702092,73.72227543187573,9.0,93
5.0,42.902316660298,91.74489498012514,3.0,61
5.0,12.035200736398032,19.01371643365861,2.0,104
4.0,1.0935546037196042,58.11224276392394,1.0,295
1.0,7.915222217216822,85.14515818544879,3.0,406
1.0,16.80186309183973,87.91194618236416,3.0,297
5.0,26.4563528006308,90.43445445114918,1.0,356
1.0,5.069131137138272,16.445613184801267,4.0,27
5.0,38.93763627162406,92.5621164862221,7.0,37
1.0,25.566549295663997,68.72072670873986,3.0,121
5.0,17.67463615143369,94.60454686106135,9.0,323
5.0,9.882776662984305,53.5026972865424,5.0,185
4.0,5.733858814684545,84.16002712200012,4.0,350
3.0,8.82842645956654,37.73781723426202,3.0,147
1.0,39.67971704893966,98.33698863422283,2.0,21
5.0,10.669397057216045,12.747911552464974,6.0,19
3.0,40.049717048529644,99.78717184340404,2.0,85
1.0,30.97637326884357,92.6117370557165,8.0,94
4.0,14.523083847799489,87.33691387103252,3.0,331
4.0,29.636930157731268,48.43367234149486,5.0,11
2.0,8.194370908063874,89.17676153910092,5.0,368
3.0,4.907228272404218,76.02449243256991,1.0,373
5.0,1.0840918318903547,73.73825464943788,3.0,345
3.0,7.834569974665939,79.1129904146564,4.0,307
2.0,4.266708545542208,85.85035556561974,9.0,321
2.0,16.35116439964708,90.77856372724143,7.0,251
3.0,19.492458606545938,92.38065555935849,1.0,373
5.0,6.482449952773639,66.14191831149861,3.0,286
5.0,13.545235126018895,87.59644573340854,10.0,263
3.0,15.005452206420333,67.6198569170818,1.0,320
5.0,18.159888617180698,29.348921359900704,8.0,37
4.0,14.696164224898467,58.0692473516772,9.0,168
5.0,10.88126056383798,19.784280948739628,6.0,39
2.0,4.0105078598618675,40.20264815365425,8.0,129
3.0,16.15243735537194,39.34339127047254,8.0,15
5.0,6.851681529093967,72.63455492370254,4.0,315
1.0,14.915065728035993,28.80556199703942,4.0,24
3.0,16.682967354594492,90.04956299075488,7.0,272
2.0,0.5941360226775605,72.7287521504179,6.0,232
3.0,3.935856253088421,85.01108767288356,2.0,426
2.0,13.307035161293058,20.507311129853058,1.0,61
4.0,10.591685378553173,23.506611236839923,5.0,70
4.0,20.190588190673942,51.02444139750196,2.0,118
5.0,29.798675538315834,81.5576094165484,2.0,215
5.0,28.806706683909013,90.69992279844799,4.0,259
3.0,6.595882082262161,36.211855443665165,7.0,44
1.0,5.603313328304493,43.064595465642654,7.0,140
4.0,38.20196942565586,79.24025902254786,1.0,47
1.0,14.55026419290003,47.86320853865499,5.0,123
3.0,27.858330494368676,64.99696748058912,1.0,130
3.0,13.320868879487268,51.94664961429366,3.0,155
5.0,11.970237955127939,21.30883751210664,3.0,77
2.0,30.579086877472538,69.14729624776419,1.0,114
4.0,18.63404534246964,95.84979552610645,6.0,295
5.0,23.63505108994254,90.2634565551617,10.0,164
2.0,7.193741557233224,98.19827004991632,1.0,521
1.0,20.08034106172164,76.10090270898975,3.0,250
4.0,2.191981354586181,77.76569350866227,9.0,322
1.0,20.28150381584326,63.03465869851341,5.0,155
3.0,32.03439040265972,89.37954293226453,5.0,181
3.0,24.231237682220165,80.44606630627563,2.0,191
2.0,8.859786655707202,80.10474521912073,6.0,291
4.0,10.30532548914973,21.03744956293315,6.0,26
4.0,13.451327761389553,99.59366575421187,3.0,427
4.0,19.79840597362913,56.764311750244175,6.0,103
4.0,29.552934435180468,57.50531857177506,5.0,73
1.0,23.770627399251197,75.19429824724678,8.0,94
4.0,19.131678550382237,83.7211920683424,3.0,333
5.0,18.109376998596073,78.81289243228922,9.0,199
1.0,26.788886456630845,95.6661200561214,1.0,224
1.0,10.58466717394878,77.16837680181649,5.0,277
5.0,2.9917368544362,64.04242348511895,6.0,314
2.0,18.057273705023235,63.9295034064304,5.0,126
1.0,20.813499609533615,58.439266910633016,5.0,117
2.0,23.09193253915831,77.97827276010382,7.0,156
5.0,22.218151928605135,42.92631356977375,7.0,30
5.0,23.45154957361013,83.58950504915425,7.0,262
1.0,30.865382033905153,92.13251765416494,9.0,101
3.0,3.1488892148577863,15.499709186674826,3.0,25
2.0,22.399482518422232,98.20189549650951,10.0,182
3.0,27.202065310666,46.98263141189034,5.0,46
4.0,28.89766378816058,73.44471683034975,9.0,79
3.0,26.09454759087324,44.37642385399534,1.0,30
3.0,26.371358053275383,68.94416196000161,2.0,134
4.0,10.113017252214828,31.321611844562845,3.0,83
2.0,2.6670121718661233,59.53142405246097,1.0,249
4.0,6.14648526067535,67.2257802662013,9.0,217
2.0,2.768081332506711,89.95576116332923,10.0,310
4.0,19.838663005486325,45.54494709004522,10.0,44
4.0,31.565188368594143,71.28377564811228,1.0,121
1.0,7.2784476422557365,76.125787450327,9.0,225
2.0,10.812852850369303,47.983445638995356,4.0,145
4.0,5.2923050035897035,93.87374870492108,7.0,383
1.0,37.755122192777335,73.58414472463069,3.0,5
3.0,28.93782921644267,99.99263244660607,3.0,299
2.0,1.2606752788871023,57.964288095328,8.0,186
1.0,4.4887478973067,20.77993183113819,7.0,25
1.0,9.390718343827398,89.66421275635584,6.0,327
3.0,25.840591148610127,79.45265173160006,9.0,120
3.0,20.502382268554975,35.44882329138258,5.0,18
4.0,36.426453578429886,92.72341001011063,2.0,123
1.0,3.3328824084905118,58.44786834655069,10.0,162
5.0,0.6380037584110765,14.915706823503516,6.0,40
5.0,6.8555962516624,49.07241411272707,2.0,267
4.0,0.4470253722760442,76.02324760672353,8.0,365
3.0,23.36534269119227,74.71275949235685,2.0,174
2.0,18.412120822294,50.53753272840799,6.0,64
4.0,7.078650324550296,85.19278183052232,4.0,418
2.0,28.079705462665483,98.30782859131622,5.0,254
2.0,8.381173918811113,96.25878216071223,8.0,365
1.0,11.871975297119963,89.31677131022579,8.0,322
5.0,13.841624467091373,20.091239269535897,2.0,89
2.0,24.58379827314645,76.61415833901275,9.0,91
4.0,22.98470435344656,73.68196131453361,4.0,200
5.0,35.94800597806965,73.2011997040038,5.0,40
1.0,42.05906351006767,96.20499621582849,4.0,26
2.0,4.582942592701411,91.5941263161519,2.0,459
2.0,8.068089856047733,58.336070293925104,5.0,302
3.0,10.102955817547787,80.39012104956015,7.0,269
5.0,20.738775036718792,95.88800330521293,6.0,329
2.0,22.390768821020412,60.28560029489564,10.0,77
5.0,7.893631746207652,40.83378249730448,10.0,124
1.0,25.46062955020343,90.24727819102972,7.0,189
1.0,6.308482400767279,20.76538269179523,1.0,60
5.0,22.76665613059712,53.64940045657487,3.0,151
2.0,14.609921776282064,50.37322542360987,3.0,172
4.0,1.1688601986842184,45.10144076195719,8.0,190
3.0,25.139284450165068,72.04327586950544,8.0,87
2.0,30.77022649773572,92.7782581773701,2.0,192
5.0,16.54185238900653,76.27171197517568,5.0,326
5.0,24.9193174433456,63.83217893570298,4.0,163
1.0,7.849608172316835,76.96534342218052,6.0,294
4.0,22.79195354475322,78.26192721987972,9.0,172
2.0,25.928291538986336,65.87623355691291,7.0,76
5.0,7.472381719152821,83.14893830736854,10.0,331
5.0,34.21086768759821,86.31407273604269,7.0,77
4.0,13.586917485428952,95.05722259965526,1.0,453
5.0,13.711749715076827,68.54311794489098,5.0,249
2.0,7.519359574056173,49.67414671805944,9.0,128
5.0,14.113265227580651,81.71797442979461,10.0,242
4.0,8.098704638490384,79.15014931581085,3.0,391
5.0,29.258858164927414,64.56688209165151,6.0,81
5.0,31.301513299033967,77.69801755011112,7.0,57
4.0,35.13015426907333,90.48246564512907,10.0,5
5.0,8.251000297028732,70.05862553751886,9.0,262
2.0,10.815205507065018,40.26304681759763,2.0,139
2.0,0.8464708487989969,82.49387158798345,10.0,351
4.0,25.982776757789715,95.10617968418575,1.0,293
2.0,20.231673592960288,75.13655506769086,4.0,179
5.0,3.550464582122359,54.797571215256426,9.0,175
1.0,18.975175690666667,77.69449505169283,6.0,213
2.0,24.06881041734796,90.66061339522584,4.0,224
2.0,10.214153072402665,77.42654536567937,4.0,297
5.0,14.840896835904427,36.58665365477029,1.0,131
2.0,1.5970382072774125,38.822799097252094,9.0,62
3.0,12.527421360701286,77.56577858404808,4.0,286
2.0,22.110635780653563,52.3814875241701,1.0,52
2.0,16.312352328150624,41.586329688674354,5.0,94
4.0,28.210167243362115,50.99051538418855,3.0,2
4.0,26.444288991346422,80.10378916333711,1.0,252
2.0,0.0485615372855408,87.81560937888837,2.0,412
2.0,22.480118490425692,62.14004319148957,10.0,72
1.0,23.237071059954662,82.41419019432094,3.0,222
3.0,13.29582581403872,33.08142956464455,4.0,29
5.0,3.631506897004333,68.1449232133492,5.0,352
3.0,27.776934085856308,99.40377344290255,9.0,142
5.0,23.497906062273888,79.09998441956803,5.0,183
4.0,4.135651600288459,15.14636277010778,6.0,37
1.0,27.642946670490687,83.86142378959543,3.0,150
2.0,9.527007039709435,97.18788427410671,3.0,402
3.0,10.672827473238677,49.45001666604683,10.0,81
2.0,8.791615695548726,76.22803605244464,10.0,212
4.0,0.8653127391484716,39.11608210035411,3.0,151
2.0,6.336720472883606,81.6417428560818,7.0,366
2.0,33.30251863367195,88.08251508008837,4.0,64
1.0,30.93232111189781,83.74944155396336,4.0,87
2.0,34.043617630251475,81.43645082454944,1.0,131
1.0,17.67039524467331,32.936090092110426,4.0,1
3.0,2.4346383372295666,20.59326264740736,5.0,53
4.0,5.731918664799906,41.76372190890928,5.0,161
5.0,3.6728665783089975,42.636569805489046,10.0,85
2.0,24.02036826418864,66.81471870302762,3.0,203
1.0,0.46541928061648585,33.7846858773598,2.0,127
3.0,14.50515720147153,54.4746168006759,4.0,141
3.0,11.263233864971035,48.026998241523934,4.0,174
2.0,29.24267358424254,84.6832926753294,2.0,191
5.0,1.0960455150069492,13.27322962019145,6.0,7
3.0,36.0893397397008,83.14504269697761,8.0,33
1.0,21.284097832886427,84.32951574986454,2.0,252
2.0,27.50225699998914,92.78715795679845,3.0,223
1.0,24.963873135426372,35.843026622828944,3.0,20
5.0,0.8541704215290546,85.28392272843294,9.0,354
1.0,21.003605991745143,93.31791121630462,1.0,369
2.0,21.862562781702255,59.30283372508909,6.0,96
1.0,18.31377311672736,73.08388411857028,7.0,206
5.0,16.589421106942726,58.10034278956612,9.0,183
2.0,6.156161345271172,65.90135964781523,7.0,209
4.0,12.473942572681118,99.91262888644525,4.0,410
2.0,11.756273618493196,92.11533836319758,6.0,319
3.0,17.072917514341267,53.19738361537034,6.0,100
3.0,23.022756670711175,84.73334783031653,8.0,162
4.0,18.547453844473715,28.179509544138416,2.0,86
1.0,17.55000815404132,81.31780259432598,2.0,285
4.0,8.996906717396048,4.862591577489894,6.0,12
3.0,15.19988143471096,56.64001642411195,10.0,90
5.0,17.119010419654536,86.6572586016552,8.0,309
5.0,0.4696435914154362,67.24662858262478,8.0,278
3.0,4.816015415873287,55.20131944904638,2.0,219
4.0,6.222362708549733,79.293920226393,1.0,413
5.0,40.51276704063813,97.52289335524502,6.0,69
2.0,24.16178802299026,47.70671332371095,5.0,23
2.0,19.536229634611257,38.82571727034569,3.0,60
4.0,7.582803060594667,30.452955340457244,7.0,76
1.0,11.050061178848946,68.33768134625282,3.0,245
5.0,25.059086240348815,78.99604874420831,8.0,145
4.0,21.547199350492185,85.72952192705763,3.0,255
1.0,19.19502321914107,55.45240885770377,4.0,131
3.0,33.939809189063986,86.82178679978676,9.0,34
5.0,6.714707208852855,25.69964100718356,3.0,161
4.0,36.009959191444096,78.51702812085574,3.0,105
2.0,11.72292838204495,17.660668905119802,1.0,64
3.0,19.700258325835463,75.320535480767,4.0,251
2.0,21.726000379961764,81.46972231723278,1.0,204
5.0,21.111912762212803,49.59314282058924,2.0,131
1.0,21.988999447218127,56.5364652820151,3.0,89
2.0,21.555282005991437,64.30298440123418,8.0,61
4.0,7.4247431407640345,14.816008366170152,3.0,22
3.0,7.479263922642099,54.14869432765107,1.0,272
1.0,24.371842963497937,47.424710285390944,4.0,30
5.0,27.163118641132876,86.40288708908204,10.0,129
2.0,21.874738602822376,56.09127715946388,1.0,179
3.0,17.422649994893913,37.22397481947325,5.0,58
1.0,21.953900110726675,77.67248449117643,7.0,174
1.0,12.127505355008772,27.819149941976974,4.0,20
4.0,3.5373934495968817,92.50277726464098,9.0,396
4.0,34.199261667264345,72.44991486540286,5.0,96
4.0,20.818312265334328,84.66679636554343,9.0,194
3.0,30.725210267079596,89.21203332622788,2.0,178
4.0,14.31194682098461,94.48457412454644,5.0,411
1.0,25.267030757779875,61.167972741422304,2.0,107
4.0,7.444159411796125,49.45227112856506,9.0,75
4.0,5.618181261129063,91.11806455032122,2.0,431
4.0,26.605742139084,75.69855552714742,7.0,161
3.0,0.11979824613929102,74.18262285316493,5.0,298
5.0,6.266513162940079,33.05140003952847,7.0,118
3.0,0.9109975577763385,56.82802644667808,8.0,209
2.0,7.556731870185917,87.12750971225685,8.0,330
4.0,22.679345286446072,31.451083866609853,3.0,34
5.0,23.799991161348167,43.489666935405694,8.0,35
3.0,4.597627345717847,61.05435163960284,3.0,302
3.0,32.79464995813007,90.61940722543957,2.0,144
3.0,31.124158030710124,85.71623282709474,10.0,19
4.0,25.77548756177893,94.75727683607805,8.0,215
1.0,19.1104474121901,54.78336506712998,1.0,158
1.0,17.11585505418197,77.19051896501105,3.0,256
2.0,1.8509243388075025,92.1635617425729,1.0,492
3.0,22.010730146895586,44.355339667156215,5.0,6
1.0,17.47319598641174,50.39016362484572,4.0,78
1.0,8.576238181378738,67.7989574964239,1.0,295
1.0,6.489962246169567,61.45791443947382,6.0,162
3.0,25.16526082591429,70.27784382849907,1.0,162
3.0,3.5956863077268864,92.02878380799552,1.0,484
4.0,14.83432480046023,22.00896433020746,5.0,40
3.0,24.197572361206397,83.30657677800659,8.0,167
3.0,2.319285919280256,77.01937037294869,8.0,308
2.0,0.5941829385487152,78.91104638048193,10.0,257
2.0,25.681160869384033,97.12805049125406,1.0,313
5.0,24.295194785768658,63.71284541143589,9.0,128
5.0,6.235875454044382,80.41755748275422,4.0,400
5.0,12.276407531651234,51.61291063279035,5.0,156
5.0,25.77380562823156,58.70776795124365,9.0,24
5.0,30.36865952105885,54.512168036830765,6.0,25
3.0,16.722935168286458,94.84030729948,5.0,369
2.0,29.79723684941298,98.72546955902705,6.0,145
4.0,21.407104750555394,97.40431158637641,9.0,306
1.0,13.598087658193837,29.769787539792404,1.0,42
5.0,8.818981456145892,77.86228366633188,6.0,313
5.0,13.815468871762338,58.55894840435059,8.0,160
3.0,10.8951960310944,47.00587584375994,1.0,248
1.0,3.5072058873983347,56.07022403661115,1.0,231
4.0,28.222931144745733,46.858542925008926,3.0,18
1.0,13.055995046220048,87.37266417446126,9.0,217
2.0,22.632516717846094,46.17051712551642,6.0,42
5.0,32.93706037497505,64.31533525439274,1.0,71
